EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10046008,YORK CO.,,06/29/1986,1715,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1715,43.35,-70.47,,,,,385
10046009,HANCOCK CO.,,06/29/1986,1755,Hail,1,,0,0,0,0,ME,CST,,,C,9,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1755,44.57,-68.73,,,,,386
10044676,PENOBSCOT CO.,,06/29/1986,1755,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,06/29/1986,1755,44.73,-68.82,,,,,387
10045800,KENNEBEC CO.,,07/18/1986,1315,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1315,44.23,-70.03,,,,,388
10046012,PENOBSCOT CO.,,07/18/1986,1330,Hail,1,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1330,44.92,-68.92,,,,,389
10045801,PENOBSCOT CO.,,07/18/1986,1330,Hail,1,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1330,44.77,-69.2,,,,,390
10046013,PENOBSCOT CO.,,07/18/1986,1410,Hail,1,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1410,44.68,-69.17,,,,,391
10046014,WALDO CO.,,07/18/1986,1410,Hail,1.5,,0,0,0,0,ME,CST,,,C,27,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1410,44.67,-69.23,,,,,392
10046015,WALDO CO.,,07/18/1986,1435,Hail,1.5,,0,0,0,0,ME,CST,,,C,27,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1435,44.38,-69.3,,,,,393
10046016,KNOX CO.,,07/18/1986,1445,Hail,0.75,,0,0,0,0,ME,CST,,,C,13,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1445,44.28,-69.25,,,,,394
10046017,LINCOLN CO.,,07/18/1986,1603,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,15,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1603,44.2,-69.45,,,,,395
10046018,YORK CO.,,07/18/1986,1730,Hail,1,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1730,43.63,-70.52,,,,,396
10046019,CUMBERLAND CO.,,07/18/1986,1730,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/18/1986,1730,43.68,-70.43,,,,,397
10046020,YORK CO.,,08/07/1986,1515,Tornado,0,F1,0,0,2500000,0,ME,EDT,,,C,31,,0,0,,,2,200,0,,0,,,08/07/1986,1515,43.73,-70.98,43.73,-70.93,,,398
10046021,YORK CO.,,08/07/1986,1520,Tornado,0,F1,0,0,250000,0,ME,EDT,,,C,31,,0,0,,,1.5,200,0,,0,,,08/07/1986,1520,43.53,-70.85,,,,,399
10046022,OXFORD CO.,,08/08/1986,1420,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,08/08/1986,1420,44.32,-70.57,,,,,400
10046023,OXFORD CO.,,08/08/1986,1425,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,08/08/1986,1425,44.18,-70.72,,,,,401
10046024,KENNEBEC CO.,,08/08/1986,1445,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,08/08/1986,1445,44.38,-69.97,,,,,402
10046025,CUMBERLAND CO.,,08/08/1986,1525,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/08/1986,1525,44.12,-70.68,,,,,403
10046026,YORK CO.,,08/08/1986,1540,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/08/1986,1540,43.6,-70.6,,,,,404
10046027,CUMBERLAND CO.,,08/09/1986,1230,Hail,1,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/09/1986,1230,43.58,-70.32,,,,,405
10046028,YORK CO.,,08/09/1986,1315,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/09/1986,1315,43.5,-70.45,,,,,406
10046029,YORK CO.,,08/09/1986,1335,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/09/1986,1335,43.52,-70.38,,,,,407
10046030,SOMERSET CO.,,08/09/1986,1440,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,08/09/1986,1440,45.05,-69.9,,,,,408
10046031,YORK CO.,,05/31/1987,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1330,43.15,-70.8,,,,,409
10046032,CUMBERLAND CO.,,05/31/1987,1445,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1445,43.98,-70.4,,,,,410
10046034,YORK CO.,,05/31/1987,1445,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1445,43.73,-70.72,,,,,411
10046033,CUMBERLAND CO.,,05/31/1987,1445,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1445,43.88,-70.33,,,,,412
10046035,CUMBERLAND CO.,,05/31/1987,1500,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1500,43.73,-70.55,,,,,413
10046037,YORK CO.,,05/31/1987,1500,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1500,43.63,-70.52,,,,,414
10046036,CUMBERLAND CO.,,05/31/1987,1500,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1500,43.78,-70.4,,,,,415
10046038,CUMBERLAND CO.,,05/31/1987,1515,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,05/31/1987,1515,43.68,-70.43,,,,,416
10046039,OXFORD CO.,,06/13/1987,1200,Hail,1.5,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1200,43.88,-70.8,,,,,417
10046040,CUMBERLAND CO.,,06/13/1987,1215,Hail,1,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1215,43.93,-70.63,,,,,418
10046041,OXFORD CO.,,06/13/1987,1345,Hail,1,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1345,43.8,-70.93,,,,,419
10046042,YORK CO.,,06/13/1987,1700,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1700,43.3,-70.75,,,,,420
10046043,YORK CO.,,06/13/1987,1715,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1715,43.52,-70.55,,,,,421
10046044,YORK CO.,,06/13/1987,1715,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,06/13/1987,1715,43.32,-70.58,,,,,422
10046045,SOMERSET CO.,,07/10/1987,1600,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/10/1987,1600,44.95,-69.85,,,,,423
10046046,CUMBERLAND CO.,,07/18/1987,1800,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/18/1987,1800,44.05,-70.7,,,,,424
10046047,OXFORD CO.,,07/26/1987,400,Hail,1.5,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,07/26/1987,400,43.88,-70.8,,,,,425
10046048,ANDROSCOGGIN CO.,,07/26/1987,430,Thunderstorm Wind,61,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,07/26/1987,430,44.1,-70.23,,,,,426
10046049,SOMERSET CO.,,07/26/1987,1230,Hail,1.5,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/26/1987,1230,45.23,-70.13,,,,,427
10046050,LINCOLN CO.,,07/26/1987,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,15,PWM,0,0,,,0,0,0,,0,,,07/26/1987,1400,44.2,-69.45,,,,,428
10046051,KNOX CO.,,07/26/1987,1400,Thunderstorm Wind,60,,0,0,0,0,ME,CST,,,C,13,PWM,0,0,,,0,0,0,,0,,,07/26/1987,1400,44.07,-69.1,,,,,429
10046052,SOMERSET CO.,,07/30/1987,1730,Hail,1.5,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/30/1987,1730,44.88,-69.43,,,,,430
10046053,ANDROSCOGGIN CO.,,07/30/1987,1815,Hail,1.5,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,07/30/1987,1815,44.1,-70.2,,,,,431
10046054,PENOBSCOT CO.,,07/30/1987,1815,Hail,0.75,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/30/1987,1815,44.73,-68.82,,,,,432
10046055,CUMBERLAND CO.,,08/08/1987,1220,Hail,1,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/08/1987,1220,43.88,-70.33,,,,,433
10046056,YORK CO.,,08/19/1987,1742,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1742,43.27,-70.87,,,,,434
10046057,YORK CO.,,08/19/1987,1742,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1742,43.73,-70.93,,,,,435
10046058,YORK CO.,,08/19/1987,1743,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1743,43.08,-70.75,,,,,436
10046059,CUMBERLAND CO.,,08/19/1987,1745,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1745,44.12,-70.68,,,,,437
10046060,YORK CO.,,08/19/1987,1755,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1755,43.53,-70.72,,,,,438
10046061,YORK CO.,,08/19/1987,1800,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1800,43.63,-70.52,,,,,439
10046062,CUMBERLAND CO.,,08/19/1987,1800,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1800,43.98,-70.4,,,,,440
10046063,CUMBERLAND CO.,,08/19/1987,1805,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1805,43.68,-70.43,,,,,441
10046064,CUMBERLAND CO.,,08/19/1987,1810,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1810,43.87,-70.32,,,,,442
10046065,YORK CO.,,08/19/1987,1815,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1815,43.52,-70.38,,,,,443
10046066,CUMBERLAND CO.,,08/19/1987,1823,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1823,43.58,-70.32,,,,,444
10046067,CUMBERLAND CO.,,08/19/1987,1828,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,08/19/1987,1828,43.8,-69.98,,,,,445
10046070,ANDROSCOGGIN CO.,,06/05/1988,1630,Hail,1,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1630,44.25,-70.25,,,,,446
10046069,OXFORD CO.,,06/05/1988,1630,Hail,1,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1630,44.28,-70.37,,,,,447
10046068,OXFORD CO.,,06/05/1988,1630,Hail,0.75,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1630,44.48,-70.78,,,,,448
10046071,ANDROSCOGGIN CO.,,06/05/1988,1650,Hail,1,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1650,44.3,-70.12,,,,,449
10046072,OXFORD CO.,,06/05/1988,1655,Hail,0.75,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1655,44.4,-70.43,,,,,450
10046073,CUMBERLAND CO.,,06/05/1988,1710,Hail,0.75,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1710,43.68,-70.43,,,,,451
10046074,OXFORD CO.,,06/05/1988,1715,Hail,0.75,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,06/05/1988,1715,44.32,-70.57,,,,,452
10046075,PENOBSCOT CO.,,06/16/1988,1430,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,06/16/1988,1430,44.8,-68.77,,,,,453
10046076,PISCATAQUIS CO.,,06/20/1988,1955,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,21,PWM,0,0,,,0,0,0,,0,,,06/20/1988,1955,45.18,-69.23,,,,,454
10046077,WASHINGTON CO.,,06/20/1988,2045,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,29,PWM,0,0,,,0,0,0,,0,,,06/20/1988,2045,45.65,-67.87,,,,,455
10046078,PENOBSCOT CO.,,07/09/1988,1510,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/09/1988,1510,45.65,-68.72,,,,,456
10046079,ANDROSCOGGIN CO.,,07/09/1988,2100,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,07/09/1988,2100,44.1,-70.2,,,,,457
10044677,ANDROSCOGGIN CO.,,07/10/1988,1540,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,07/10/1988,1540,44.07,-70.38,,,,,458
10044889,CUMBERLAND CO.,,07/10/1988,1540,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/10/1988,1540,43.97,-70.28,,,,,459
10044890,CUMBERLAND CO.,,07/10/1988,1600,Hail,1,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/10/1988,1600,43.73,-70.55,,,,,460
10044891,YORK CO.,,07/10/1988,1615,Hail,0.75,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/10/1988,1615,43.73,-70.72,,,,,461
10044892,YORK CO.,,07/10/1988,1640,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/10/1988,1640,43.3,-70.75,,,,,462
10044893,KENNEBEC CO.,,07/11/1988,1325,Hail,0.75,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1325,44.58,-69.85,,,,,463
10044894,SOMERSET CO.,,07/11/1988,1330,Hail,1,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1330,44.63,-69.82,,,,,464
10044896,AROOSTOOK CO.,,07/11/1988,1330,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1330,45.83,-67.98,,,,,465
10044895,SOMERSET CO.,,07/11/1988,1330,Hail,1,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1330,44.58,-69.6,,,,,466
10044897,KENNEBEC CO.,,07/11/1988,1345,Hail,0.75,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1345,44.55,-69.63,,,,,467
10044898,SOMERSET CO.,,07/11/1988,1350,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1350,44.68,-69.93,,,,,468
10044899,SOMERSET CO.,,07/11/1988,1350,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1350,44.77,-69.72,,,,,469
10044900,AROOSTOOK CO.,,07/11/1988,1400,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1400,45.82,-67.85,,,,,470
10044901,WALDO CO.,,07/11/1988,1410,Thunderstorm Wind,52,,0,0,0,0,ME,CST,,,C,27,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1410,44.62,-69.33,,,,,471
10044902,WALDO CO.,,07/11/1988,1450,Hail,1,,0,0,0,0,ME,CST,,,C,27,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1450,44.6,-68.87,,,,,472
10044903,HANCOCK CO.,,07/11/1988,1455,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,9,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1455,44.57,-68.78,,,,,473
10044904,WASHINGTON CO.,,07/11/1988,1630,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,29,PWM,0,0,,,0,0,0,,0,,,07/11/1988,1630,45.22,-67.58,,,,,474
10044905,ANDROSCOGGIN CO.,,07/14/1988,1520,Tornado,0,F1,0,0,2500000,0,ME,EDT,,,C,1,,0,0,,,0.2,10,0,,0,,,07/14/1988,1520,44.25,-70.25,,,,,475
10044906,YORK CO.,,07/14/1988,1625,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/14/1988,1625,43.5,-70.72,,,,,476
10044907,LINCOLN CO.,,07/14/1988,1630,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,15,PWM,0,0,,,0,0,0,,0,,,07/14/1988,1630,44.2,-69.45,,,,,477
10044908,SAGADAHOC CO.,,07/14/1988,1635,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,23,PWM,0,0,,,0,0,0,,0,,,07/14/1988,1635,43.92,-69.97,,,,,478
10044910,YORK CO.,,07/14/1988,1640,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/14/1988,1640,43.38,-70.48,,,,,479
10044909,CUMBERLAND CO.,,07/14/1988,1640,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/14/1988,1640,43.73,-70.23,,,,,480
10044911,YORK CO.,,07/17/1988,1625,Hail,1,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/17/1988,1625,43.43,-70.78,,,,,481
10044912,YORK CO.,,07/17/1988,1625,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,31,PWM,0,0,,,0,0,0,,0,,,07/17/1988,1625,43.15,-70.8,,,,,482
10044913,WASHINGTON CO.,,08/03/1988,2100,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,29,PWM,0,0,,,0,0,0,,0,,,08/03/1988,2100,45.65,-67.87,,,,,483
10044915,AROOSTOOK CO.,,08/04/1988,1455,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,08/04/1988,1455,46.68,-68.02,,,,,484
10044914,AROOSTOOK CO.,,08/04/1988,1455,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,08/04/1988,1455,46.87,-68.02,,,,,485
10044916,AROOSTOOK CO.,,08/04/1988,1520,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,08/04/1988,1520,46.42,-67.83,,,,,486
10044917,OXFORD CO.,,08/13/1988,1730,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,17,PWM,0,0,,,0,0,0,,0,,,08/13/1988,1730,44.4,-70.43,,,,,487
10044918,KENNEBEC CO.,,03/30/1989,1325,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,11,PWM,0,0,,,0,0,0,,0,,,03/30/1989,1325,44.42,-69.72,,,,,488
10044919,FRANKLIN CO.,,06/18/1989,1220,Tornado,0,F1,0,0,250000,0,ME,EDT,,,C,7,,0,0,,,1.3,123,0,,0,,,06/18/1989,1220,44.73,-70.05,,,,,489
10044920,PENOBSCOT CO.,,06/18/1989,1409,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,06/18/1989,1409,44.8,-68.77,,,,,490
10044921,PENOBSCOT CO.,,07/19/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/19/1989,1230,45.02,-69.3,,,,,491
10044922,SOMERSET CO.,,07/19/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/19/1989,1230,45.02,-69.48,,,,,492
10044923,WALDO CO.,,07/25/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,27,PWM,0,0,,,0,0,0,,0,,,07/25/1989,1230,44.62,-69.33,,,,,493
10044924,SOMERSET CO.,,07/25/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,25,PWM,0,0,,,0,0,0,,0,,,07/25/1989,1230,45.98,-70.03,,,,,494
10044925,PENOBSCOT CO.,,07/26/1989,1330,Thunderstorm Wind,0,,0,1,0,0,ME,CST,,,C,19,PWM,0,0,,,0,0,0,,0,,,07/26/1989,1330,44.8,-68.77,,,,,495
10044926,ANDROSCOGGIN CO.,,07/26/1989,1400,Thunderstorm Wind,75,,0,0,0,0,ME,CST,,,C,1,PWM,0,0,,,0,0,0,,0,,,07/26/1989,1400,44.12,-70.1,,,,,496
10044927,AROOSTOOK CO.,,07/26/1989,1547,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,07/26/1989,1547,46.67,-67.83,,,,,497
10044928,CUMBERLAND CO.,,07/26/1989,1635,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,5,PWM,0,0,,,0,0,0,,0,,,07/26/1989,1635,43.97,-70.28,,,,,498
10044929,AROOSTOOK CO.,,07/27/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,07/27/1989,1230,47.27,-68.33,,,,,499
10044930,AROOSTOOK CO.,,07/27/1989,1230,Thunderstorm Wind,0,,0,0,0,0,ME,CST,,,C,3,PWM,0,0,,,0,0,0,,0,,,07/27/1989,1230,47.07,-67.92,,,,,500
